mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.16,"23 km NNW of Tehachapi, CA",1692073292930,1692108039077,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40537088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40537088&format=geojson,,,,,reviewed,0,21,ci,40537088,",ci40537088,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.1261,0.16,80.0,ml,earthquake,"M 1.2 - 23 km NNW of Tehachapi, CA"
2.5,"New Brunswick, Canada",1692073091133,1692246329040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000l00s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000l00s&format=geojson,,,,,reviewed,0,96,us,6000l00s,",us6000l00s,",",us,",",origin,phase-data,",20.0,0.482,0.51,62.0,mb_lg,earthquake,"M 2.5 - New Brunswick, Canada"
0.55,"7 km SW of Volcano, Hawaii",1692072909770,1692145452750,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526257&format=geojson,,,,,reviewed,0,5,hv,73526257,",hv73526257,",",hv,",",origin,phase-data,",12.0,,0.09,77.0,md,earthquake,"M 0.6 - 7 km SW of Volcano, Hawaii"
0.11,Alaska Peninsula,1692072861460,1692211341660,,https://earthquake.usgs.gov/earthquakes/eventpage/av91113393,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91113393&format=geojson,,,,,reviewed,0,0,av,91113393,",av91113393,",",av,",",origin,phase-data,",4.0,,0.11,186.0,ml,earthquake,M 0.1 - Alaska Peninsula
0.54,"8 km NE of Indio, CA",1692072538490,1692107623163,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40537080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40537080&format=geojson,,,,,reviewed,0,4,ci,40537080,",ci40537080,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.07099,0.12,104.0,ml,earthquake,"M 0.5 - 8 km NE of Indio, CA"
1.55,"7 km SW of Volcano, Hawaii",1692072235760,1692145222230,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526227,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526227&format=geojson,,,,,reviewed,0,37,hv,73526227,",hv73526227,",",hv,",",origin,phase-data,",15.0,,0.06,63.0,md,earthquake,"M 1.6 - 7 km SW of Volcano, Hawaii"
0.65,"7 km SW of Volcano, Hawaii",1692072208990,1692144953160,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526222,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526222&format=geojson,,,,,reviewed,0,6,hv,73526222,",hv73526222,",",hv,",",origin,phase-data,",11.0,,0.07,60.0,md,earthquake,"M 0.7 - 7 km SW of Volcano, Hawaii"
0.68,"7 km SW of Volcano, Hawaii",1692071895910,1692144817540,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526207&format=geojson,,,,,reviewed,0,7,hv,73526207,",hv73526207,",",hv,",",origin,phase-data,",11.0,,0.08,62.0,md,earthquake,"M 0.7 - 7 km SW of Volcano, Hawaii"
5.5,"52 km NNW of Ende, Indonesia",1692071642669,1692224922762,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000l005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000l005&format=geojson,1.0,2.7,3.665,green,reviewed,0,466,us,6000l005,",us6000l005,usauto6000l005,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",86.0,3.065,0.69,23.0,mww,earthquake,"M 5.5 - 52 km NNW of Ende, Indonesia"
0.54,"Island of Hawaii, Hawaii",1692071505720,1692144594670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526192,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526192&format=geojson,,,,,reviewed,0,4,hv,73526192,",hv73526192,",",hv,",",origin,phase-data,",16.0,,0.1,43.0,md,earthquake,"M 0.5 - Island of Hawaii, Hawaii"
3.1,"79 km ENE of Akutan, Alaska",1692071349275,1692223206040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000knll,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000knll&format=geojson,,,,,reviewed,0,148,us,7000knll,",av92001991,us7000knll,",",av,us,",",origin,phase-data,",17.0,0.042,0.83,118.0,ml,earthquake,"M 3.1 - 79 km ENE of Akutan, Alaska"
1.17,"18 km SW of Olancha, CA",1692071068320,1692107271473,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40537064,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40537064&format=geojson,,,,,reviewed,0,21,ci,40537064,",ci40537064,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.2627,0.1,73.0,ml,earthquake,"M 1.2 - 18 km SW of Olancha, CA"
0.47,"257 km W of Adak, Alaska",1692070760470,1692161275690,,https://earthquake.usgs.gov/earthquakes/eventpage/av92001976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92001976&format=geojson,,,,,reviewed,0,3,av,92001976,",av92001976,",",av,",",origin,phase-data,",4.0,,0.08,272.0,ml,earthquake,"M 0.5 - 257 km W of Adak, Alaska"
1.72,"86 km W of Karluk, Alaska",1692070607190,1692164506820,,https://earthquake.usgs.gov/earthquakes/eventpage/av92001971,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92001971&format=geojson,,,,,reviewed,0,46,av,92001971,",av92001971,",",av,",",origin,phase-data,",15.0,,0.37,205.0,ml,earthquake,"M 1.7 - 86 km W of Karluk, Alaska"
1.97,"Island of Hawaii, Hawaii",1692070279840,1692144425520,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526182,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526182&format=geojson,,,,,reviewed,0,60,hv,73526182,",hv73526182,",",hv,",",origin,phase-data,",20.0,,0.1,50.0,ml,earthquake,"M 2.0 - Island of Hawaii, Hawaii"
0.55,"7 km SW of Volcano, Hawaii",1692070258140,1692144175700,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526177,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526177&format=geojson,,,,,reviewed,0,5,hv,73526177,",hv73526177,",",hv,",",origin,phase-data,",12.0,,0.12,97.0,md,earthquake,"M 0.6 - 7 km SW of Volcano, Hawaii"
0.48,"6 km SW of Volcano, Hawaii",1692069877340,1692143868340,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526167,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526167&format=geojson,,,,,reviewed,0,4,hv,73526167,",hv73526167,",",hv,",",origin,phase-data,",10.0,,0.06,119.0,md,earthquake,"M 0.5 - 6 km SW of Volcano, Hawaii"
0.44,"67 km NNE of Chignik, Alaska",1692069750930,1692165916350,,https://earthquake.usgs.gov/earthquakes/eventpage/av91113378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91113378&format=geojson,,,,,reviewed,0,3,av,91113378,",av91113378,",",av,",",origin,phase-data,",5.0,,0.19,174.0,ml,earthquake,"M 0.4 - 67 km NNE of Chignik, Alaska"
0.86,"7 km SW of Volcano, Hawaii",1692069377220,1692143470890,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526147,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526147&format=geojson,,,,,reviewed,0,11,hv,73526147,",hv73526147,",",hv,",",origin,phase-data,",10.0,,0.05,79.0,md,earthquake,"M 0.9 - 7 km SW of Volcano, Hawaii"
1.69,"3 km SW of Volcano, Hawaii",1692068781070,1692079669040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526132,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526132&format=geojson,,,,,reviewed,0,44,hv,73526132,",hv73526132,",",hv,",",origin,phase-data,",25.0,,0.09,119.0,ml,earthquake,"M 1.7 - 3 km SW of Volcano, Hawaii"
1.75,"7 km SW of Volcano, Hawaii",1692068688610,1692143106420,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526127&format=geojson,,,,,reviewed,0,47,hv,73526127,",hv73526127,",",hv,",",origin,phase-data,",11.0,,0.12,139.0,md,earthquake,"M 1.8 - 7 km SW of Volcano, Hawaii"
1.29,"8 km ENE of San Simeon, CA",1692068603970,1692076695275,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924261&format=geojson,,,,,reviewed,0,26,nc,73924261,",nc73924261,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.02766,0.06,113.0,md,earthquake,"M 1.3 - 8 km ENE of San Simeon, CA"
2.0,"36 km W of Mentone, Texas",1692068195150,1692132133944,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023pxdn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2023pxdn&format=geojson,,,,,reviewed,0,62,tx,2023pxdn,",tx2023pxdn,",",tx,",",origin,phase-data,",14.0,0.03839953199,0.1,63.0,ml,earthquake,"M 2.0 - 36 km W of Mentone, Texas"
4.4,Windward Islands,1692067205945,1692219769040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000l001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000l001&format=geojson,,,,,reviewed,0,298,us,6000l001,",us6000l001,",",us,",",origin,phase-data,",32.0,0.924,0.59,174.0,mb,earthquake,M 4.4 - Windward Islands
0.68,,1692067189550,1692142923430,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526087&format=geojson,,,,,reviewed,0,7,hv,73526087,",hv73526087,",",hv,",",origin,phase-data,",12.0,,0.09,93.0,md,earthquake,M 0.7 - 
1.21,"3 km SSE of Luther, Oklahoma",1692067061950,1692190200040,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023pxcx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023pxcx&format=geojson,,,,,reviewed,0,23,ok,2023pxcx,",ok2023pxcx,",",ok,",",origin,phase-data,",66.0,0.1205763388,0.22,47.0,ml,earthquake,"M 1.2 - 3 km SSE of Luther, Oklahoma"
2.16,"7 km SW of Volcano, Hawaii",1692066957170,1692142758520,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526077,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526077&format=geojson,,,,,reviewed,0,72,hv,73526077,",hv73526077,",",hv,",",origin,phase-data,",22.0,,0.09,47.0,ml,earthquake,"M 2.2 - 7 km SW of Volcano, Hawaii"
2.24,"6 km SW of Volcano, Hawaii",1692066779610,1692142561490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526072,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526072&format=geojson,,,,,reviewed,0,77,hv,73526072,",hv73526072,",",hv,",",origin,phase-data,",23.0,,0.13,42.0,ml,earthquake,"M 2.2 - 6 km SW of Volcano, Hawaii"
1.76,"7 km SW of Volcano, Hawaii",1692066728700,1692141962840,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526067,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526067&format=geojson,,,,,reviewed,0,48,hv,73526067,",hv73526067,",",hv,",",origin,phase-data,",23.0,,0.08,54.0,ml,earthquake,"M 1.8 - 7 km SW of Volcano, Hawaii"
1.4,"46 km SSE of Chignik, Alaska",1692066619346,1692066742658,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023afgd4kh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023afgd4kh&format=geojson,,,,,automatic,0,30,ak,023afgd4kh,",ak023afgd4kh,",",ak,",",origin,phase-data,",,,0.31,,ml,earthquake,"M 1.4 - 46 km SSE of Chignik, Alaska"
0.61,"7 km WNW of Cobb, CA",1692066276110,1692067814388,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924256&format=geojson,,,,,automatic,0,6,nc,73924256,",nc73924256,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.01533,0.01,146.0,md,earthquake,"M 0.6 - 7 km WNW of Cobb, CA"
1.92,"7 km SW of Volcano, Hawaii",1692066248630,1692141647300,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526052,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526052&format=geojson,,,,,reviewed,0,57,hv,73526052,",hv73526052,",",hv,",",origin,phase-data,",19.0,,0.09,48.0,ml,earthquake,"M 1.9 - 7 km SW of Volcano, Hawaii"
0.7,"7 km WNW of Cobb, CA",1692066137130,1692067212328,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924251&format=geojson,,,,,automatic,0,8,nc,73924251,",nc73924251,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.01119,0.02,67.0,md,earthquake,"M 0.7 - 7 km WNW of Cobb, CA"
0.57,"7 km SW of Volcano, Hawaii",1692065690030,1692141378120,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526027&format=geojson,,,,,reviewed,0,5,hv,73526027,",hv73526027,",",hv,",",origin,phase-data,",11.0,,0.13,66.0,md,earthquake,"M 0.6 - 7 km SW of Volcano, Hawaii"
0.95,,1692065583100,1692141182930,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526017,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526017&format=geojson,,,,,reviewed,0,14,hv,73526017,",hv73526017,",",hv,",",origin,phase-data,",15.0,,0.1,56.0,md,earthquake,M 1.0 - 
0.51,,1692065383080,1692140658210,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73526012,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73526012&format=geojson,,,,,reviewed,0,4,hv,73526012,",hv73526012,",",hv,",",origin,phase-data,",15.0,,0.1,55.0,md,earthquake,M 0.5 - 
4.1,"51 km SW of Brisas Barra de Suchiate, Mexico",1692065312012,1692222482040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kzzt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kzzt&format=geojson,,,,,reviewed,0,259,us,6000kzzt,",us6000kzzt,",",us,",",origin,phase-data,",27.0,2.128,0.8,189.0,mb,earthquake,"M 4.1 - 51 km SW of Brisas Barra de Suchiate, Mexico"
1.8,"96 km ESE of Akutan, Alaska",1692065118305,1692123384137,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023afg7s2c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023afg7s2c&format=geojson,,,,,reviewed,0,50,ak,023afg7s2c,",ak023afg7s2c,",",ak,",",origin,phase-data,",,,0.58,,ml,earthquake,"M 1.8 - 96 km ESE of Akutan, Alaska"
0.7,"24 km E of Herlong, California",1692064706086,1692151426106,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00864475,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00864475&format=geojson,,,,,reviewed,0,8,nn,00864475,",nn00864475,",",nn,",",origin,phase-data,",4.0,0.094,0.1588,229.14,ml,earthquake,"M 0.7 - 24 km E of Herlong, California"
0.54,"7 km SW of Volcano, Hawaii",1692064335210,1692140396170,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525992,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525992&format=geojson,,,,,reviewed,0,4,hv,73525992,",hv73525992,",",hv,",",origin,phase-data,",15.0,,0.06,55.0,md,earthquake,"M 0.5 - 7 km SW of Volcano, Hawaii"
0.96,,1692063915040,1692140227400,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525982&format=geojson,,,,,reviewed,0,14,hv,73525982,",hv73525982,",",hv,",",origin,phase-data,",15.0,,0.09,96.0,md,earthquake,M 1.0 - 
0.7,Alaska Peninsula,1692063559365,1692163888890,,https://earthquake.usgs.gov/earthquakes/eventpage/ak023afftm4g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak023afftm4g&format=geojson,,,,,automatic,0,8,ak,023afftm4g,",av92001866,ak023afftm4g,",",av,ak,",",origin,phase-data,",,,0.55,,ml,earthquake,M 0.7 - Alaska Peninsula
0.16,"87 km NNW of Karluk, Alaska",1692063423580,1692163646650,,https://earthquake.usgs.gov/earthquakes/eventpage/av92001856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92001856&format=geojson,,,,,reviewed,0,0,av,92001856,",av92001856,",",av,",",origin,phase-data,",13.0,,0.11,122.0,ml,earthquake,"M 0.2 - 87 km NNW of Karluk, Alaska"
-0.04,"84 km NW of Karluk, Alaska",1692063325530,1692163333830,,https://earthquake.usgs.gov/earthquakes/eventpage/av92001861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92001861&format=geojson,,,,,reviewed,0,0,av,92001861,",av92001861,",",av,",",origin,phase-data,",9.0,,0.06,94.0,ml,earthquake,"M 0.0 - 84 km NW of Karluk, Alaska"
1.78,"Island of Hawaii, Hawaii",1692063221640,1692139950290,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525972&format=geojson,,,,,reviewed,0,49,hv,73525972,",hv73525972,",",hv,",",origin,phase-data,",17.0,,0.09,48.0,ml,earthquake,"M 1.8 - Island of Hawaii, Hawaii"
1.57,"7 km SW of Volcano, Hawaii",1692062648190,1692139673140,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525962,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525962&format=geojson,,,,,reviewed,0,38,hv,73525962,",hv73525962,",",hv,",",origin,phase-data,",19.0,,0.09,40.0,ml,earthquake,"M 1.6 - 7 km SW of Volcano, Hawaii"
0.93,"4 km SW of Volcano, Hawaii",1692062157390,1692139475180,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525957,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525957&format=geojson,,,,,reviewed,0,13,hv,73525957,",hv73525957,",",hv,",",origin,phase-data,",13.0,,0.12,71.0,md,earthquake,"M 0.9 - 4 km SW of Volcano, Hawaii"
2.11,"8 km ENE of Delta, B.C., MX",1692062101430,1692116027749,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40537048,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40537048&format=geojson,,,,,reviewed,0,68,ci,40537048,",ci40537048,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.05487,0.24,86.0,ml,earthquake,"M 2.1 - 8 km ENE of Delta, B.C., MX"
2.26,"4 km E of Lawrenceville, Illinois",1692061873550,1692278573119,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501013,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60501013&format=geojson,36.0,5.3,,,reviewed,0,98,nm,60501013,",us6000kzzq,nm60501013,",",us,nm,",",dyfi,origin,phase-data,",19.0,0.3708,0.37,76.0,md,earthquake,"M 2.3 - 4 km E of Lawrenceville, Illinois"
0.62,"6 km SW of Volcano, Hawaii",1692061846840,1692139207900,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525947&format=geojson,,,,,reviewed,0,6,hv,73525947,",hv73525947,",",hv,",",origin,phase-data,",13.0,,0.11,61.0,md,earthquake,"M 0.6 - 6 km SW of Volcano, Hawaii"
0.76,"1 km NNW of The Geysers, CA",1692061501830,1692064872119,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924236,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924236&format=geojson,,,,,automatic,0,9,nc,73924236,",nc73924236,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01394,0.02,76.0,md,earthquake,"M 0.8 - 1 km NNW of The Geysers, CA"
1.1,"2 km NNW of The Geysers, CA",1692061411430,1692072494853,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924231&format=geojson,,,,,automatic,0,19,nc,73924231,",nc73924231,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.0113,0.02,76.0,md,earthquake,"M 1.1 - 2 km NNW of The Geysers, CA"
2.24000001,"9 km E of Pāhala, Hawaii",1692061283790,1692061494610,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525942&format=geojson,,,,,automatic,0,77,hv,73525942,",hv73525942,",",hv,",",origin,phase-data,",25.0,,0.119999997,178.0,md,earthquake,"M 2.2 - 9 km E of Pāhala, Hawaii"
1.81,"7 km SW of Volcano, Hawaii",1692061256100,1692138841260,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73525937,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73525937&format=geojson,,,,,reviewed,0,50,hv,73525937,",hv73525937,",",hv,",",origin,phase-data,",15.0,,0.09,50.0,md,earthquake,"M 1.8 - 7 km SW of Volcano, Hawaii"
0.33,"17 km WSW of Dutch Harbor, Alaska",1692061136240,1692163003870,,https://earthquake.usgs.gov/earthquakes/eventpage/av92001826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av92001826&format=geojson,,,,,reviewed,0,2,av,92001826,",av92001826,",",av,",",origin,phase-data,",7.0,,0.13,84.0,ml,earthquake,"M 0.3 - 17 km WSW of Dutch Harbor, Alaska"
1.59,"6 km NE of Caruthersville, Missouri",1692060917540,1692117643470,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60545151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60545151&format=geojson,,,,,reviewed,0,39,nm,60545151,",nm60545151,",",nm,",",origin,phase-data,",26.0,0.06822,0.08,48.0,md,earthquake,"M 1.6 - 6 km NE of Caruthersville, Missouri"
1.14,"4 km WNW of San Francisco Zoo, CA",1692060270910,1692075134117,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924221&format=geojson,,,,,reviewed,0,20,nc,73924221,",nc73924221,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.07825,0.04,97.0,md,earthquake,"M 1.1 - 4 km WNW of San Francisco Zoo, CA"
0.79,"2 km N of The Geysers, CA",1692060218730,1692062411872,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73924216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73924216&format=geojson,,,,,automatic,0,10,nc,73924216,",nc73924216,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.00721,0.01,88.0,md,earthquake,"M 0.8 - 2 km N of The Geysers, CA"
0.73,"3 km NE of Amboy, Washington",1692059709250,1692066927740,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61941317,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61941317&format=geojson,,,,,reviewed,0,8,uw,61941317,",uw61941317,",",uw,",",origin,phase-data,",12.0,0.008102,0.14,254.0,ml,earthquake,"M 0.7 - 3 km NE of Amboy, Washington"
